date,cdcweek,sitespecific,site,subsample,species,trapcount,ddm14,pt14,rha14,ttmax,ttmin,windspd
2021-07-27,31,Carberry 4,Carberry,FALSE,Ae. vexans,0,9.9,10.9,76,31.5,9.7,8.5
2021-08-03,32,Carberry 4,Carberry,FALSE,Ae. vexans,0,9.12,4.1,70,33.1,13.6,9.4
2021-08-04,32,Carberry 4,Carberry,FALSE,Ae. vexans,0,8.43,1.9,67,30.2,18.9,13.2
2021-08-09,33,Carberry 4,Carberry,FALSE,Ae. vexans,0,8.21,0.6,64,20.4,16.6,12
2021-08-10,33,Carberry 4,Carberry,FALSE,Ae. vexans,0,8.31,22.9,66,23.6,12.7,17.5
2021-08-16,34,Carberry 4,Carberry,FALSE,Ae. vexans,0,7.21,25.5,67,34.3,12.9,9.7
2021-08-17,34,Carberry 4,Carberry,FALSE,Ae. vexans,0,7.34,25.7,67,26.1,14.5,16.1
2021-08-23,35,Carberry 4,Carberry,FALSE,Ae. vexans,0,6.69,100.5,75,18.7,11.9,16.8
2021-08-24,35,Carberry 4,Carberry,FALSE,Ae. vexans,0,6.3,78.2,74,15.9,9.1,12.6
2021-08-30,36,Carberry 4,Carberry,FALSE,Ae. vexans,0,4.04,86.4,85,24.4,6.1,5.5
2021-05-31,23,Cypress River 1,Cypress River,FALSE,Ae. vexans,0,2.75,64.6,60,25.2,1.9,8.5
2021-06-01,23,Cypress River 1,Cypress River,FALSE,Ae. vexans,0,3.03,64.6,61,28.2,10.2,14.9
2021-06-07,24,Cypress River 1,Cypress River,FALSE,Ae. vexans,322,3.89,13.1,48,NA,NA,9.2
2021-06-08,24,Cypress River 1,Cypress River,FALSE,Ae. vexans,9,4.79,11.4,48,28.2,11,11.6
2021-06-14,25,Cypress River 1,Cypress River,FALSE,Ae. vexans,1,6.49,27.5,56,26.8,10.9,8
2021-06-15,25,Cypress River 1,Cypress River,TRUE,Ae. vexans,217,6.64,27.5,57,28.8,9.1,11.9
2021-06-16,25,Cypress River 1,Cypress River,TRUE,Ae. vexans,276,7.14,27.5,59,32.5,14.9,23.5
2021-06-21,26,Cypress River 1,Cypress River,TRUE,Ae. vexans,96,6.76,19.9,65,18.2,5.5,14.6
2021-06-28,27,Cypress River 1,Cypress River,FALSE,Ae. vexans,24,6.17,16,61,24.3,13.5,11
2021-06-29,27,Cypress River 1,Cypress River,TRUE,Ae. vexans,40,6.14,16,62,28.6,11.9,10.3
2021-07-05,28,Cypress River 1,Cypress River,TRUE,Ae. vexans,156,6.74,13.3,63,25.6,13.3,11.6
2021-07-06,28,Cypress River 1,Cypress River,FALSE,Ae. vexans,0,7.33,13.3,65,15,7,13.6
2021-07-12,29,Cypress River 1,Cypress River,FALSE,Ae. vexans,3,7.65,0,67,28.7,13.7,16.7
2021-07-14,29,Cypress River 1,Cypress River,FALSE,Ae. vexans,0,8.51,0.6,66,25.3,14.7,6.9
2021-07-19,30,Cypress River 1,Cypress River,FALSE,Ae. vexans,4,8.36,0.6,69,24.3,16.6,11.5
2021-07-20,30,Cypress River 1,Cypress River,TRUE,Ae. vexans,0,8.29,0.6,70,23.2,16.4,9.5
2021-07-27,31,Cypress River 1,Cypress River,TRUE,Ae. vexans,12,10.09,5.1,72,30.9,9.2,9.9
2021-08-03,32,Cypress River 1,Cypress River,TRUE,Ae. vexans,0,9.34,4.5,66,32.5,12.3,18.5
2021-08-09,33,Cypress River 1,Cypress River,FALSE,Ae. vexans,3,8.17,0,65,21.7,16.8,9.5
2021-08-10,33,Cypress River 1,Cypress River,FALSE,Ae. vexans,0,8.23,27,65,25.7,13.2,7
2021-08-16,34,Cypress River 1,Cypress River,FALSE,Ae. vexans,0,7.22,28,68,35.6,16.4,16.4
2021-08-17,34,Cypress River 1,Cypress River,FALSE,Ae. vexans,0,7.45,28,68,26.6,13.6,13.8
2021-08-23,35,Cypress River 1,Cypress River,FALSE,Ae. vexans,0,7.64,78.6,73,20.2,11.8,10.5
2021-08-24,35,Cypress River 1,Cypress River,FALSE,Ae. vexans,0,7.28,51.6,73,15.9,10.8,16.1
2021-08-30,36,Cypress River 1,Cypress River,FALSE,Ae. vexans,0,4.99,56.9,70,25.4,6.9,12.5
2021-05-31,23,Killarney 213,Killarney,FALSE,Ae. vexans,0,2.16,26.4,65,24.6,1.2,8.8
2021-06-01,23,Killarney 213,Killarney,FALSE,Ae. vexans,0,2.44,26.4,65,27.9,7.6,17.8
2021-06-07,24,Killarney 213,Killarney,FALSE,Ae. vexans,0,3.81,7.3,50,27.6,7.5,13.3
2021-06-08,24,Killarney 213,Killarney,FALSE,Ae. vexans,0,4.79,7.3,49,27.8,14.2,20.6
2021-06-14,25,Killarney 213,Killarney,FALSE,Ae. vexans,8,7.24,86.1,56,26.8,9.3,10.2
2021-06-15,25,Killarney 213,Killarney,FALSE,Ae. vexans,0,7.41,86.1,57,28,9.3,16.2
2021-06-21,26,Killarney 213,Killarney,FALSE,Ae. vexans,0,7.15,80.6,64,17.3,5.3,14.3
2021-06-28,27,Killarney 213,Killarney,FALSE,Ae. vexans,354,5.11,7.4,63,23.1,12.5,13.5
2021-07-05,28,Killarney 213,Killarney,FALSE,Ae. vexans,0,5.59,8.1,67,25.5,12.5,12.8
2021-07-06,28,Killarney 213,Killarney,FALSE,Ae. vexans,0,6.16,8.1,68,14.6,9.1,13.8
2021-07-12,29,Killarney 213,Killarney,FALSE,Ae. vexans,25,6.91,1.4,69,27.9,15.3,17.1
2021-07-13,29,Killarney 213,Killarney,FALSE,Ae. vexans,35,7.21,1.4,68,27.7,9.6,10
2021-07-19,30,Killarney 213,Killarney,FALSE,Ae. vexans,0,7.6,6.6,71,25.1,16.6,13.6
2021-07-20,30,Killarney 213,Killarney,FALSE,Ae. vexans,1,7.54,11.3,72,23.7,17,14.4
2021-07-27,31,Killarney 213,Killarney,FALSE,Ae. vexans,0,9.6,11.9,73,29.4,12.5,13.6
2021-08-03,32,Killarney 213,Killarney,FALSE,Ae. vexans,0,9.21,0.6,68,30.9,12,8.7
2021-08-04,32,Killarney 213,Killarney,FALSE,Ae. vexans,0,8.61,0.6,66,26.9,15.3,14.5
2021-08-09,33,Killarney 213,Killarney,FALSE,Ae. vexans,1,7.46,0.5,65,22.5,16.7,14.7
2021-08-10,33,Killarney 213,Killarney,FALSE,Ae. vexans,0,7.58,9.3,68,22.2,11.7,18.3
2021-05-31,23,Shoal Lake 1,Shoal Lake,FALSE,Ae. vexans,0,1.96,17.3,63,24.4,-0.9,9
2021-06-01,23,Shoal Lake 1,Shoal Lake,FALSE,Ae. vexans,0,2.04,17.5,63,26.7,10.4,15.9
2021-06-07,24,Shoal Lake 1,Shoal Lake,FALSE,Ae. vexans,0,2.91,4.8,52,21.1,5,9.3
2021-06-08,24,Shoal Lake 1,Shoal Lake,FALSE,Ae. vexans,2,3.67,5.4,52,28.6,11.7,13.8
2021-06-14,25,Shoal Lake 1,Shoal Lake,FALSE,Ae. vexans,0,5.13,89.7,59,27.1,8.5,6.6
2021-06-15,25,Shoal Lake 1,Shoal Lake,FALSE,Ae. vexans,5,5.34,89.5,60,27.1,10.7,17
2021-06-21,26,Shoal Lake 1,Shoal Lake,FALSE,Ae. vexans,10,5.28,88.4,66,18,3.7,14.8
2021-06-22,26,Shoal Lake 1,Shoal Lake,FALSE,Ae. vexans,0,4.81,86.7,65,26.9,7.7,13.4
2021-06-28,27,Shoal Lake 1,Shoal Lake,TRUE,Ae. vexans,1988,4.69,6.8,61,24.7,9.7,6.4
2021-07-05,28,Shoal Lake 1,Shoal Lake,FALSE,Ae. vexans,0,6.24,6.1,62,23.3,12.4,14.5
2021-07-06,28,Shoal Lake 1,Shoal Lake,FALSE,Ae. vexans,150,6.86,6.1,64,14.5,7.1,11.7
2021-07-13,29,Shoal Lake 1,Shoal Lake,FALSE,Ae. vexans,348,7.44,2.1,66,26,10.5,8.6
2021-07-19,30,Shoal Lake 1,Shoal Lake,FALSE,Ae. vexans,171,7.34,5.9,71,22.4,16.5,19.4
2021-07-20,30,Shoal Lake 1,Shoal Lake,FALSE,Ae. vexans,188,7.19,5.9,72,21.3,16.2,13.3
2021-07-26,31,Shoal Lake 1,Shoal Lake,FALSE,Ae. vexans,0,9.11,24.8,75,25.4,11.2,0.6
2021-07-27,31,Shoal Lake 1,Shoal Lake,FALSE,Ae. vexans,283,8.86,23,75,28.4,10.9,8.8
2021-08-03,32,Shoal Lake 1,Shoal Lake,FALSE,Ae. vexans,268,7.91,18.9,70,31.5,14.3,4.1
2021-08-04,32,Shoal Lake 1,Shoal Lake,FALSE,Ae. vexans,22,7.39,6.9,68,25.6,16.8,15.3
2021-08-09,33,Shoal Lake 1,Shoal Lake,FALSE,Ae. vexans,12,7.16,1.4,67,19.7,15.1,10.7
2021-08-10,33,Shoal Lake 1,Shoal Lake,FALSE,Ae. vexans,0,7.32,9.3,68,22.2,11.7,18.3
2021-08-16,34,Shoal Lake 1,Shoal Lake,FALSE,Ae. vexans,30,6.24,12.3,68,NA,NA,10.2
2021-08-17,34,Shoal Lake 1,Shoal Lake,FALSE,Ae. vexans,8,6.41,12.3,67,25.5,15.1,14.3
2021-08-23,35,Shoal Lake 1,Shoal Lake,FALSE,Ae. vexans,0,4.93,100.2,75,17.5,10.3,17.6
2021-08-24,35,Shoal Lake 1,Shoal Lake,FALSE,Ae. vexans,0,4.39,92.3,75,14.8,7.4,14.2
2021-08-30,36,Shoal Lake 1,Shoal Lake,FALSE,Ae. vexans,1,2.49,110.8,83,24.2,5.7,9.6
2021-08-31,36,Shoal Lake 1,Shoal Lake,FALSE,Ae. vexans,0,2.26,110.8,83,25,11.6,19.6
2021-05-31,23,Souris 4,Souris,FALSE,Ae. vexans,0,2.44,20.8,61,25.9,-0.7,8.5
2021-06-01,23,Souris 4,Souris,FALSE,Ae. vexans,0,2.72,20.8,61,29,7.4,16.9
2021-06-07,24,Souris 4,Souris,FALSE,Ae. vexans,0,2.71,4.6,50,24,5.2,11.3
2021-06-08,24,Souris 4,Souris,FALSE,Ae. vexans,0,3.6,4.6,50,29.7,10.3,19.4
2021-06-14,25,Souris 4,Souris,FALSE,Ae. vexans,0,5.49,92.3,58,27.8,9.1,11.1
2021-06-15,25,Souris 4,Souris,FALSE,Ae. vexans,8,5.57,92.3,59,28,10.7,14.3
2021-06-21,26,Souris 4,Souris,FALSE,Ae. vexans,5,6.26,91.2,67,18,1.4,16.4
2021-06-22,26,Souris 4,Souris,FALSE,Ae. vexans,4,5.64,91.2,67,26.1,7.5,13.4
2021-06-28,27,Souris 4,Souris,TRUE,Ae. vexans,2032,5.09,10.3,65,25.2,10.2,10.5
2021-06-29,27,Souris 4,Souris,TRUE,Ae. vexans,2356,5.09,10.3,66,28.2,11.8,11.6
2021-07-05,28,Souris 4,Souris,FALSE,Ae. vexans,568,6.11,10,68,25.5,12.6,16.9
2021-07-06,28,Souris 4,Souris,FALSE,Ae. vexans,63,6.77,10.3,69,15.4,6.2,16.1
2021-07-12,29,Souris 4,Souris,FALSE,Ae. vexans,471,7.24,0.3,70,27.6,12.9,16.1
2021-07-13,29,Souris 4,Souris,FALSE,Ae. vexans,536,7.54,1.7,70,27,10.6,10.5
2021-07-19,30,Souris 4,Souris,FALSE,Ae. vexans,38,7.66,21.3,72,22.6,16.9,19.7
2021-07-20,30,Souris 4,Souris,FALSE,Ae. vexans,22,7.54,21,73,21,16.6,17.7
2021-07-26,31,Souris 4,Souris,FALSE,Ae. vexans,200,9.61,29.2,76,27.1,12.3,10
2021-07-27,31,Souris 4,Souris,FALSE,Ae. vexans,50,9.33,27.8,75,30.2,10.8,11
2021-08-03,32,Souris 4,Souris,FALSE,Ae. vexans,50,8.58,8.5,72,30.4,11.6,10
2021-08-04,32,Souris 4,Souris,FALSE,Ae. vexans,16,8.02,6.4,70,29.6,17.8,18.4
2021-08-09,33,Souris 4,Souris,FALSE,Ae. vexans,6,7.54,0.3,67,18.5,14.9,13.1
2021-08-10,33,Souris 4,Souris,FALSE,Ae. vexans,0,7.69,51.6,69,24.6,11.8,19.3
2021-08-16,34,Souris 4,Souris,FALSE,Ae. vexans,2,6.76,51.3,69,33.5,15,12.4
2021-08-17,34,Souris 4,Souris,FALSE,Ae. vexans,0,6.82,51.3,68,25.6,15.1,19.1
2021-08-23,35,Souris 4,Souris,FALSE,Ae. vexans,2,6.5,140.5,75,19.1,11,19.8
2021-08-24,35,Souris 4,Souris,FALSE,Ae. vexans,1,6.11,89.2,74,16,7.1,16.5
2021-08-30,36,Souris 4,Souris,FALSE,Ae. vexans,0,3.91,110.6,82,24.7,5.1,10.4
2021-08-31,36,Souris 4,Souris,FALSE,Ae. vexans,0,3.67,110.6,83,26.4,10.4,17.8
2021-05-31,23,Virden 3,Virden,FALSE,Ae. vexans,0,2.64,24.8,59,25.8,2,8.3
2021-06-01,23,Virden 3,Virden,FALSE,Ae. vexans,0,2.73,24.8,59,29.1,8.2,12.3
2021-06-07,24,Virden 3,Virden,FALSE,Ae. vexans,0,3.85,3,46,26.8,6.9,12.5
2021-06-08,24,Virden 3,Virden,FALSE,Ae. vexans,0,4.77,0.9,45,NA,NA,16.9
2021-06-14,25,Virden 3,Virden,FALSE,Ae. vexans,6,6.08,36.1,52,28.9,8.8,8.8
2021-06-15,25,Virden 3,Virden,FALSE,Ae. vexans,0,6.29,36.1,53,30.2,10.3,15.3
2021-06-21,26,Virden 3,Virden,FALSE,Ae. vexans,5,6.23,37.5,60,19.8,2.3,13.7
2021-06-22,26,Virden 3,Virden,FALSE,Ae. vexans,19,5.63,37,60,28.5,8.8,11.6
2021-06-29,27,Virden 3,Virden,TRUE,Ae. vexans,1792,6.03,26.3,60,27.3,12.8,6.7
2021-07-05,28,Virden 3,Virden,TRUE,Ae. vexans,136,7.04,24.5,63,27.4,13,11.3
2021-07-06,28,Virden 3,Virden,FALSE,Ae. vexans,280,7.72,27,65,17.3,7.8,16
2021-07-12,29,Virden 3,Virden,FALSE,Ae. vexans,49,8.36,2.8,65,29,13.9,17.6
2021-07-13,29,Virden 3,Virden,TRUE,Ae. vexans,952,8.66,3.8,65,28.8,11.1,6.2
2021-07-19,30,Virden 3,Virden,FALSE,Ae. vexans,29,9.01,31.8,66,24.1,18.6,20
2021-07-20,30,Virden 3,Virden,FALSE,Ae. vexans,168,8.84,30,67,26.4,17.7,16.7
2021-07-26,31,Virden 3,Virden,FALSE,Ae. vexans,12,11.15,32.7,68,29.5,12.5,13.7
2021-07-27,31,Virden 3,Virden,FALSE,Ae. vexans,0,10.86,31.7,68,32,10.9,11.9
2021-08-03,32,Virden 3,Virden,FALSE,Ae. vexans,205,10.04,3,65,32.8,14.4,7.3
2021-08-04,32,Virden 3,Virden,FALSE,Ae. vexans,2,9.58,1.7,62,31.2,17.4,15.5
2021-08-09,33,Virden 3,Virden,FALSE,Ae. vexans,5,9.14,0,60,19.7,13.3,12
2021-08-10,33,Virden 3,Virden,FALSE,Ae. vexans,2,9.41,27.6,61,25.7,10.6,14.5
2021-08-16,34,Virden 3,Virden,FALSE,Ae. vexans,30,8.44,27.6,60,36.8,14,10.3
2021-08-17,34,Virden 3,Virden,FALSE,Ae. vexans,11,8.59,27.6,60,27.3,14.8,18.1
2021-08-23,35,Virden 3,Virden,FALSE,Ae. vexans,8,7.76,121.2,68,20.6,12.6,17.7
2021-08-24,35,Virden 3,Virden,FALSE,Ae. vexans,2,7.16,93.6,68,19.1,10.6,15.4
2021-08-30,36,Virden 3,Virden,FALSE,Ae. vexans,3,5.27,97.7,78,28.1,7.2,10.5
2021-08-31,36,Virden 3,Virden,FALSE,Ae. vexans,2,5.02,97.7,78,27.9,10.7,15.5
2020-06-24,26,Altona,Altona,FALSE,Ae. vexans,7,5.54,19.6,64,26.6,8.7,5.5
2020-07-01,27,Altona,Altona,FALSE,Ae. vexans,188,8.06,62.7,67,27.7,17.9,18.6
2020-07-08,28,Altona,Altona,FALSE,Ae. vexans,100,10.99,52.7,67,27.4,17.2,14.2
2020-07-01,27,Altona 2,Altona,FALSE,Ae. vexans,0,8.06,62.7,67,27.7,17.9,18.6
2020-07-22,30,Altona 2,Altona,FALSE,Ae. vexans,19,7.81,76.5,69,24.3,10.1,14.3
2020-07-29,31,Altona 2,Altona,FALSE,Ae. vexans,49,8.22,9.7,70,26.9,9.5,4.5
2020-08-05,32,Altona 2,Altona,FALSE,Ae. vexans,53,7.8,6.5,69,27.4,11.8,10.9
2020-07-15,29,Altona 4,Altona,FALSE,Ae. vexans,153,9.86,78.5,69,26,14.3,19.1
2020-07-22,30,Altona 4,Altona,FALSE,Ae. vexans,54,7.81,76.5,69,24.3,10.1,14.3
2020-07-23,30,Altona 4,Altona,FALSE,Ae. vexans,98,7.44,67.9,70,26.1,14.8,22.3
2020-07-24,30,Altona 4,Altona,FALSE,Ae. vexans,71,7.44,67.9,71,32.7,20.6,16.8
2020-07-29,31,Altona 4,Altona,TRUE,Ae. vexans,400,8.22,9.7,70,26.9,9.5,4.5
2020-08-05,32,Altona 4,Altona,FALSE,Ae. vexans,139,7.8,6.5,69,27.4,11.8,10.9
2020-06-01,23,Boissevain 2,Boissevain,FALSE,Ae. vexans,3,4.24,0.5,57,29,16.5,18
2020-06-02,23,Boissevain 2,Boissevain,FALSE,Ae. vexans,0,4.61,0.5,57,27.8,10.4,16
2020-06-08,24,Boissevain 2,Boissevain,FALSE,Ae. vexans,2,4.09,14.6,53,25.2,13.3,12.3
2020-06-09,24,Boissevain 2,Boissevain,FALSE,Ae. vexans,1,4.48,14.8,53,20.4,9.7,17.9
2020-06-15,25,Boissevain 2,Boissevain,FALSE,Ae. vexans,1,5.45,14.8,56,24.2,12.7,14.8
2020-06-16,25,Boissevain 2,Boissevain,FALSE,Ae. vexans,0,5.14,14.8,56,30.1,9.3,15.6
2020-06-22,26,Boissevain 2,Boissevain,FALSE,Ae. vexans,3,4.51,13.1,62,20.8,9.7,13.5
2020-06-23,26,Boissevain 2,Boissevain,FALSE,Ae. vexans,4,4.23,12.9,62,26,8.2,5.4
2020-06-29,27,Boissevain 2,Boissevain,FALSE,Ae. vexans,3,6.33,23,65,28.2,17.7,10.8
2020-06-30,27,Boissevain 2,Boissevain,FALSE,Ae. vexans,8,6.65,23.2,67,24.1,18.6,16.3
2020-07-06,28,Boissevain 2,Boissevain,FALSE,Ae. vexans,0,9.31,51.8,70,25.6,13.4,8.2
2020-07-07,28,Boissevain 2,Boissevain,FALSE,Ae. vexans,1,9.61,51.8,70,28.2,13,11.8
2020-07-13,29,Boissevain 2,Boissevain,FALSE,Ae. vexans,22,8.89,52.5,72,26.2,12.2,13.6
2020-07-14,29,Boissevain 2,Boissevain,FALSE,Ae. vexans,5,8.62,52.3,71,24,11,18
2020-07-20,30,Boissevain 2,Boissevain,FALSE,Ae. vexans,100,7.46,13.4,68,23.4,11.1,7.3
2020-07-21,30,Boissevain 2,Boissevain,FALSE,Ae. vexans,17,7.31,34.8,69,22.7,11.7,4.6
2020-07-27,31,Boissevain 2,Boissevain,FALSE,Ae. vexans,41,7.63,35.3,72,25.8,12.2,11.5
2020-08-03,32,Boissevain 2,Boissevain,FALSE,Ae. vexans,32,7.19,32.7,73,24.9,6.6,11.1
2020-08-04,32,Boissevain 2,Boissevain,FALSE,Ae. vexans,50,7.07,11.3,72,25.8,12.8,13.3
2020-08-10,33,Boissevain 2,Boissevain,FALSE,Ae. vexans,9,6.64,17.9,69,27,8.3,15.9
2020-08-11,33,Boissevain 2,Boissevain,FALSE,Ae. vexans,15,6.54,17.9,68,26.7,8.8,9
2020-08-17,34,Boissevain 2,Boissevain,FALSE,Ae. vexans,49,7.09,26.5,67,29,7.6,6.4
2020-08-18,34,Boissevain 2,Boissevain,FALSE,Ae. vexans,0,7.28,26.5,67,31.4,17,9.8
2020-08-24,35,Boissevain 2,Boissevain,FALSE,Ae. vexans,0,8.11,10.4,68,29.4,9.6,12.5
2020-08-25,35,Boissevain 2,Boissevain,FALSE,Ae. vexans,0,8.24,10.4,68,29.7,17.4,12.1
2020-08-31,36,Boissevain 2,Boissevain,FALSE,Ae. vexans,0,7.56,8,67,20,4.6,15
2020-06-02,23,Boissevain 4,Boissevain,FALSE,Ae. vexans,0,4.61,0.5,57,27.8,10.4,16
2020-06-08,24,Boissevain 4,Boissevain,FALSE,Ae. vexans,5,4.09,14.6,53,25.2,13.3,12.3
2020-06-09,24,Boissevain 4,Boissevain,FALSE,Ae. vexans,1,4.48,14.8,53,20.4,9.7,17.9
2020-06-15,25,Boissevain 4,Boissevain,FALSE,Ae. vexans,30,5.45,14.8,56,24.2,12.7,14.8
2020-06-22,26,Boissevain 4,Boissevain,FALSE,Ae. vexans,7,4.51,13.1,62,20.8,9.7,13.5
2020-06-23,26,Boissevain 4,Boissevain,FALSE,Ae. vexans,13,4.23,12.9,62,26,8.2,5.4
2020-06-29,27,Boissevain 4,Boissevain,FALSE,Ae. vexans,6,6.33,23,65,28.2,17.7,10.8
2020-06-30,27,Boissevain 4,Boissevain,FALSE,Ae. vexans,6,6.65,23.2,67,24.1,18.6,16.3
2020-07-06,28,Boissevain 4,Boissevain,FALSE,Ae. vexans,2,9.31,51.8,70,25.6,13.4,8.2
2020-07-13,29,Boissevain 4,Boissevain,TRUE,Ae. vexans,1600,8.89,52.5,72,26.2,12.2,13.6
2020-07-14,29,Boissevain 4,Boissevain,TRUE,Ae. vexans,800,8.62,52.3,71,24,11,18
2020-07-20,30,Boissevain 4,Boissevain,FALSE,Ae. vexans,150,7.46,13.4,68,23.4,11.1,7.3
2020-07-21,30,Boissevain 4,Boissevain,FALSE,Ae. vexans,30,7.31,34.8,69,22.7,11.7,4.6
2020-07-27,31,Boissevain 4,Boissevain,FALSE,Ae. vexans,38,7.63,35.3,72,25.8,12.2,11.5
2020-08-02,32,Boissevain 4,Boissevain,FALSE,Ae. vexans,50,7.29,32.7,74,24.1,8.4,7.2
2020-08-03,32,Boissevain 4,Boissevain,FALSE,Ae. vexans,20,7.19,32.7,73,24.9,6.6,11.1
2020-08-04,32,Boissevain 4,Boissevain,FALSE,Ae. vexans,50,7.07,11.3,72,25.8,12.8,13.3
2020-08-10,33,Boissevain 4,Boissevain,FALSE,Ae. vexans,55,6.64,17.9,69,27,8.3,15.9
2020-08-11,33,Boissevain 4,Boissevain,FALSE,Ae. vexans,32,6.54,17.9,68,26.7,8.8,9
2020-08-17,34,Boissevain 4,Boissevain,FALSE,Ae. vexans,34,7.09,26.5,67,29,7.6,6.4
2020-08-24,35,Boissevain 4,Boissevain,FALSE,Ae. vexans,43,8.11,10.4,68,29.4,9.6,12.5
2020-08-31,36,Boissevain 4,Boissevain,FALSE,Ae. vexans,29,7.56,8,67,20,4.6,15
2021-08-18,34,Boissevain 4,Boissevain,FALSE,Ae. vexans,26,9.09,27.6,60,19.2,13.9,25.3
2020-06-01,23,Carberry 3,Carberry,FALSE,Ae. vexans,84,4.52,3.7,58,29.6,13.8,27.6
2020-06-08,24,Carberry 3,Carberry,FALSE,Ae. vexans,5,3.96,22.4,56,24.8,15.7,10
2020-06-09,24,Carberry 3,Carberry,FALSE,Ae. vexans,5,4.31,23.6,57,19.3,11.6,13.8
2020-06-16,25,Carberry 3,Carberry,FALSE,Ae. vexans,10,4.79,29.1,64,28.8,8.7,15
2020-06-22,26,Carberry 3,Carberry,FALSE,Ae. vexans,2,4.41,8.3,68,19.8,8.5,11.3
2020-06-23,26,Carberry 3,Carberry,FALSE,Ae. vexans,0,3.99,7.1,67,25.4,7.2,8.3
2020-06-30,27,Carberry 3,Carberry,FALSE,Ae. vexans,6,6.36,15.2,71,29.9,17.5,13.7
2020-07-06,28,Carberry 3,Carberry,FALSE,Ae. vexans,3,9.33,86.4,75,NA,NA,9.6
2020-07-07,28,Carberry 3,Carberry,FALSE,Ae. vexans,4,9.17,86.4,75,28,12.7,7.5
2020-07-13,29,Carberry 3,Carberry,TRUE,Ae. vexans,400,8.79,85.7,78,24.9,13.3,14.4
2020-07-14,29,Carberry 3,Carberry,TRUE,Ae. vexans,400,8.41,93.4,78,23.4,11,20.4
2020-07-20,30,Carberry 3,Carberry,FALSE,Ae. vexans,13,6.62,21.4,77,21.7,10.4,5.7
2020-07-28,31,Carberry 3,Carberry,FALSE,Ae. vexans,24,7.09,18.8,80,26.5,11,9.2
2020-08-04,32,Carberry 3,Carberry,FALSE,Ae. vexans,21,7.31,14.5,79,24.4,9.4,9.6
2020-08-05,32,Carberry 3,Carberry,FALSE,Ae. vexans,50,7.33,14.5,78,26.5,10.2,5.5
2020-08-17,34,Carberry 3,Carberry,FALSE,Ae. vexans,3,6.14,59.1,74,26.4,7.8,5
2020-08-18,34,Carberry 3,Carberry,FALSE,Ae. vexans,0,6.23,58.7,74,32,15,5.8
2020-08-24,35,Carberry 3,Carberry,FALSE,Ae. vexans,0,7.31,58.6,76,29.7,8.5,9.2
2020-08-25,35,Carberry 3,Carberry,FALSE,Ae. vexans,2,7.32,58.6,78,27.2,12.9,8.9
2020-08-31,36,Carberry 3,Carberry,FALSE,Ae. vexans,0,6.94,10.8,78,NA,NA,15.7
2020-06-15,25,Carberry 4,Carberry,FALSE,Ae. vexans,0,4.96,29.1,63,26.7,12.1,15.3
2020-06-22,26,Carberry 4,Carberry,FALSE,Ae. vexans,0,4.41,8.3,68,19.8,8.5,11.3
2020-06-23,26,Carberry 4,Carberry,FALSE,Ae. vexans,1,3.99,7.1,67,25.4,7.2,8.3
2020-06-30,27,Carberry 4,Carberry,FALSE,Ae. vexans,1,6.36,15.2,71,29.9,17.5,13.7
2020-07-06,28,Carberry 4,Carberry,FALSE,Ae. vexans,0,9.33,86.4,75,NA,NA,9.6
2020-07-07,28,Carberry 4,Carberry,FALSE,Ae. vexans,0,9.17,86.4,75,28,12.7,7.5
2020-07-13,29,Carberry 4,Carberry,FALSE,Ae. vexans,4,8.79,85.7,78,24.9,13.3,14.4
2020-07-14,29,Carberry 4,Carberry,FALSE,Ae. vexans,6,8.41,93.4,78,23.4,11,20.4
2020-07-21,30,Carberry 4,Carberry,FALSE,Ae. vexans,2,6.91,25.9,78,22.7,10.8,4.9
2020-07-27,31,Carberry 4,Carberry,FALSE,Ae. vexans,28,7.12,26.5,80,25.4,12,17.1
2020-08-04,32,Carberry 4,Carberry,FALSE,Ae. vexans,7,7.31,14.5,79,24.4,9.4,9.6
2020-08-05,32,Carberry 4,Carberry,FALSE,Ae. vexans,2,7.33,14.5,78,26.5,10.2,5.5
2020-08-11,33,Carberry 4,Carberry,FALSE,Ae. vexans,2,6.68,3.9,74,25.5,8.9,12.4
2020-08-17,34,Carberry 4,Carberry,FALSE,Ae. vexans,1,6.14,59.1,74,26.4,7.8,5
2020-08-18,34,Carberry 4,Carberry,FALSE,Ae. vexans,0,6.23,58.7,74,32,15,5.8
2020-08-24,35,Carberry 4,Carberry,FALSE,Ae. vexans,7,7.31,58.6,76,29.7,8.5,9.2
2020-08-31,36,Carberry 4,Carberry,FALSE,Ae. vexans,6,6.94,10.8,78,18.1,3.9,15.7
2020-05-30,22,Cemetery-BDN,Brandon,FALSE,Ae. vexans,0,3.8,3.1,58,21.3,-2.1,12.4
2020-05-31,23,Cemetery-BDN,Brandon,FALSE,Ae. vexans,1,3.8,3.1,57,25.8,4.7,21.1
2020-06-07,24,Cemetery-BDN,Brandon,FALSE,Ae. vexans,2,3.01,16.2,54,28.9,10.6,27.5
2020-06-13,24,Cemetery-BDN,Brandon,FALSE,Ae. vexans,7,3.89,17.1,59,26.3,5.8,25.5
2020-06-14,25,Cemetery-BDN,Brandon,FALSE,Ae. vexans,12,4.18,17.1,60,27.8,15.2,29.7
2020-06-20,25,Cemetery-BDN,Brandon,FALSE,Ae. vexans,0,4.31,18.4,66,20.1,4,9.7
